provider_id,name,phone,email,city,state,zip,website,interpreter,payment,over22,source,s_evaluation.autism_eval,s_evaluation.eval_dev_pediatricians,s_evaluation.psychiatrist,s_evaluation.psychologist,s_evaluation.spec_centers,s_therapies_interventions.aba,s_therapies_interventions.speech_language,s_therapies_interventions.occupational_therapy,s_therapies_interventions.physical_therapy,s_therapies_interventions.hippotherapy,s_therapies_interventions.social_skills_training,s_parent_family_supports.support_parent,s_parent_family_supports.support_grandparent,s_parent_family_supports.parent_education,s_campus_caregivers.respite_care,s_health_care.medicaid_waiver,lon,lat,address,a_payment.private_insurance,a_payment.assistance,a_payment.medicaid,disabilities,ages,county,fax,transit_access,hours,wheelchair_access,s_adaptations_accessibility.accomodations_modifications,s_adaptations_accessibility.adaptive_equipment,s_adaptations_accessibility.assistive_technology,s_adaptations_accessibility.augmentative_communication,s_adaptations_accessibility.service_animals,s_adult.day_services,s_adult.personal_care_assistance,s_adult.residential_facility,s_adult.supported_employment,s_adult.supported_independent_living,s_adult.job_training,s_advocacy.advocate_disability,s_advocacy.advocate_education,s_advocacy.advocate_healthcare,s_advocacy.attorney,s_advocacy.attorney_wills_trusts,s_advocacy.mediation,s_advocacy.resources_ada,s_advocacy.resources_advocate_education,s_advocacy.resources_idea,s_campus_caregivers.camp_day,s_campus_caregivers.camp_adults,s_campus_caregivers.camp_overnight,s_campus_caregivers.caregivers_adult,s_campus_caregivers.caregivers_after_school,s_campus_caregivers.caregivers_child,s_campus_caregivers.community_caregiving,s_campus_caregivers.financial_assistance,s_community_resources.community_programs,s_community_resources.disability_org,s_community_resources.family_connections,s_community_resources.housing_assistance,s_community_resources.libraries,s_community_resources.professional_associations,s_community_resources.recreation,s_community_resources.dbhdd_office,s_community_resources.religious_program,s_community_resources.research_projects,s_early_childhood.bcw_offices,s_early_childhood.child_care,s_early_childhood.high_risk_infant_assessment,s_early_childhood.preschool_private,s_early_childhood.preschool_public,s_early_childhood.preschool_specialized,s_education.education_consultants,s_education.financial_assistance,s_education.home_schooling,s_education.inclusive_services,s_education.post_secondary_ed,s_education.day_private,s_education.residential_private,s_education.charter_public,s_education.special_ed_oversight,s_education.transition_services,s_education.tutoring,s_health_care.cms,s_health_care.dev_pediatricians,s_health_care.diet_nutrition,s_health_care.gapp_providers,s_health_care.home_healthcare,s_health_care.mental_health,s_health_care.nursing_services,s_health_care.psychiatrist,s_health_care.psychologists_child,s_health_care.public_health,s_health_care.rehabilitation_centers,s_mental_health_behavior.behavior_specialist,s_mental_health_behavior.bullying,s_mental_health_behavior.child_abuse,s_mental_health_behavior.mental_health,s_mental_health_behavior.psychiatrist,s_mental_health_behavior.psychologist,s_mental_health_behavior.sexual_abuse,s_mental_health_behavior.suicide_support,s_parent_family_supports.adoption,s_parent_family_supports.case_management,s_parent_family_supports.crisis,s_parent_family_supports.family_support,s_parent_family_supports.foster_care,s_parent_family_supports.personal_care,s_parent_family_supports.play_groups,s_parent_family_supports.residential_childrens,s_parent_family_supports.social_work,s_parent_family_supports.support_group,s_parent_family_supports.support_bereavement,s_parent_family_supports.support_peer,s_parent_family_supports.support_sibling,s_planning_for_the_future.financial_planning,s_planning_for_the_future.guardianship,s_planning_for_the_future.person_centered_planning,s_planning_for_the_future.trust_will_prep,s_therapies_interventions.alternative_therapies,s_therapies_interventions.aquatic_therapy,s_therapies_interventions.art_therapy,s_therapies_interventions.counseling,s_therapies_interventions.developmental_eval_assessment,s_therapies_interventions.feeding_therapy,s_therapies_interventions.floor_therapy,s_therapies_interventions.massage_therapy,s_therapies_interventions.music_therapy,s_therapies_interventions.pet_therapy,s_therapies_interventions.play_therapy,s_therapies_interventions.sensory_integration,s_therapies_interventions.sign_language,s_therapies_interventions.special_instruction,s_therapies_interventions.vision_therapy,a_payment.peachcare,a_payment.tricare,s_gaac_clinic,s_bcw_offices
446,Fusion Autism Center (Fac),(866) 610-0580,jelston@flautism.com,Duluth,GA,30096,fusionautism.com,English,N/A;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-84.1770188,34.0077687,"4390 pleasant hill rd, duluth, ga 30096, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,Georgia Behavior Associates (Gba),(470) 361-2000,info@georgiabehavior.com,Atlanta,GA,30328,georgiabehavior.com/,Chinese;English;French;German;Gujarati;Haitian Creole;Hebrew;Hindi;Korean;Portuguese;Russian;Spanish;Vietnamese,N/A;Medicaid;Private Insurance,Yes,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,-84.354513,33.9170796,"the queen building, 5 concourse pkwy floor 30, suite 3054, atlanta, ga 30328, usa",1,0,1,Autism Spectrum Disorder,22+ Years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Georgia Behavior Specialists,(770) 630-0964,eschubert@georgiabehaviorspecialists.org,Senoia,GA,30276,www.georgiabehaviorspecialists.org,English,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-84.5516618,33.3012797,"298 seavy st, senoia, ga 30276, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,Goalpoint Behavior Group,(478) 225-2179,info@goalpointaba.com,Warner Robins,GA,31088,goalpointaba.com/,English;Spanish,N/A;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-83.6329724,32.5912334,"644 tallulah trail, warner robins, ga 31088, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,Goalpoint Behavior Group,(478) 225-2179,,Warner Robins,GA,31088,goalpointaba.com/,English;Spanish,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-83.6329724,32.5912334,"644 tallulah trail, warner robins, ga 31088, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,Goalpoint Behavior Group,(706) 221-9629,,Columbus,GA,31904,goalpointaba.com/,English;Spanish,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-84.9615362,32.5401029,"1921 whittlesey rd #400, columbus, ga 31904, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,Goalpoint Behavior Group,(678) 850-7906,,Tyrone,GA,30290,goalpointaba.com/,English;Spanish,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-84.5833333,33.4797685,"190 handley rd, tyrone, ga 30290, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,Golden Steps Aba,678-894-1116,info@goldenstepsaba.com,Atlanta,GA,30326,www.goldenstepsaba.com/,English,N/A;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-84.3683889,33.8478995,"3348 peachtree rd ne suite 700, atlanta, ga 30305, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,Golden Steps Aba,706-818-6211,,Atlanta,GA,30326,www.goldenstepsaba.com/,English,No Cost;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-84.3683889,33.8478995,"3348 peachtree rd ne suite 700, atlanta, ga 30305, usa",1,1,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,Grace Autism Services,912-434-4343,info@graceautismservices.com,Savannah,GA,31405,www.graceautismservices.com/,English,Call for Fee;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-81.2256865,32.0262127,"5710 ogeechee rd suite 200 - 251, savannah, ga 31405, usa",1,0,0,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,"Hearts And Hands Therapy Services, Inc.",844-543-8437,info@HeartsandHandsTherapy.com,Woodstock,GA,30188,heartsandhandstherapy.com/,English,No Cost;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,-84.5218093,34.0828839,"2001 professional pkwy, woodstock, ga 30188, usa",1,1,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Hidden Talents Aba,404-487-6005,info@hiddentalentsaba.com,Atlanta,GA,30329,hiddentalentsaba.com/,English,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-84.3197512,33.8183174,"1312 christmas ln ne, atlanta, ga 30329, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,I Heart Therapy,678-535-0877,info@myihthome.com,Gainesville,GA,30507,www.myihthome.com,English,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-83.7589037,34.261435,"2611 gillsville hwy, gainesville, ga 30507, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,Insight Child Development Services,(678) 482-9494,insightchildservices@gmail.com,Buford,GA,30518,www.insightchild.com,English,Call for Fee;No Insurance Accepted,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-84.0093289,34.0945636,"4297 buford dr #2e, buford, ga 30518, usa",0,0,0,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Integrated Behavioral Solutions,8667505554,info@ibs.cc,Atlanta,GA,30350,,Call for Fee;Insurances Accepted:,Call for Fee;Medicaid;Private Insurance,Yes,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-84.347281,33.986719,"1215 hightower trail b120, atlanta, ga 30350, usa",1,0,1,Autism Spectrum Disorder,22+ Years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,"J.p. Fairclough M.s., Bcba",(770) 608-7317,jpfairclough@me.com,Loganville,GA,30052,www.jpfaircloughtherapy.com,English,N/A;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-83.864014,33.8783647,"2365 watson fain trail, loganville, ga 30052, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,Key Autism Services,857-829-4040,info@keyautismservices.com,Atlanta,GA,30339,www.keyautismservices.com,English,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-84.473899,33.8662588,"2727 paces ferry rd se #750, atlanta, ga 30339, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,Lasting Changes,-8464731055,tinadsalter@yahoo.com,Ludowici,GA,31316-7357,www.facebook.com/Lasting-Changes-846473105515077/?ref=bookmarks,English,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-81.6956634,31.812001,"1869 wilkinson rd, ludowici, ga 31316, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,Leaps Therapy Clinic,678-965-0653,info@leaps.clinic,Cumming,GA,30040,leaps.clinic,English;Spanish,Call for Fee;Medicaid;Private Insurance;No Insurance Accepted,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-84.1458296,34.1863022,"703 atlanta hwy, cumming, ga 30040, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,"Lighthouse Behavioral Consulting, Llc",(762) 359-0003,info@lighthousebehavior.com,Columbus,GA,31909,www.lighthousebehavior.com,English,N/A;Private Insurance,Yes,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-84.9399888,32.5318573,"6051 seaton dr, columbus, ga 31909, usa",1,0,0,Autism Spectrum Disorder,22+ Years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Lumina Autism,(470) 268-8444,admin@luminaautismcenter.com,Alpharetta,GA,30009,luminaautismcenter.com/,English,Call for Fee;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-84.293933,34.091535,"12725 century dr, alpharetta, ga 30009, usa",1,0,0,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,Marcus Autism Center Aba,(404) 785-9473,Imani.Scutchins@choa.org,Atlanta,GA,30329,/provider/marcus-autism-center,English,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-84.3353883,33.8094046,"1920 briarcliff rd ne, atlanta, ga 30324, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,May Institute - May Center For Aba Services,912-432-0592,hthomas1@mayinstitute.org,Savannah,GA,31405,www.mayinstitute.org,English,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-81.2256865,32.0262127,"5710 ogeechee rd #200, savannah, ga 31405, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,Milestones Behavior Group,404-993-4179,therapy@milestonesaba.com,Atlanta,GA,30318,www.milestonesaba.com/,English,Call for Fee;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-84.4072535,33.7946748,"1465 northside dr nw, atlanta, ga 30318, usa",1,0,0,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Momentum Autism Therapy Services,(833) 222-4273,admin@momentum-therapy.com,Atlanta,GA,30309,www.momentum-therapy.com,English;Spanish;Portuguese,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-84.3845946,33.78634,"1170 w peachtree st nw #1200, atlanta, ga 30309, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,North Georgia Autism Center Llc.,7654146227,bethany.craig@northgeorgiaautism.com,Woodstock,GA,30188,www.northgeorgiaautism.com,English;Spanish,N/A;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Northstar Psychological Services,(770) 667-3877,npsautismservices@npsga.com,Marietta,GA,30067,www.npsga.com/aba-services/,English,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-84.4937856,33.9200093,"2121 newmarket pkwy se, marietta, ga 30067, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,"O K B U, Llc",(912) 856-6768,jodie@okbu.org,Savannah,GA,31419,okbu.org,English,No Cost;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-81.169348,31.97615,"12300 apache ave #406, savannah, ga 31419, usa",1,1,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,"Okbu, Llc",912-856-6768,jodie@okbu.org,Savannah,GA,31419,okbu.org,English,Call for Fee;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-81.169348,31.97615,"12300 apache ave #406, savannah, ga 31419, usa",1,0,0,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,"Pathways Behavioral Consulting, Llc",678-691-2206,becky@pathwaysbehavior.com,Atlanta,GA,30338,pathwaysbehavior.com/,English,Call for Fee;Medicaid;Private Insurance,Yes,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-84.3008209,33.959052,"2472 jett ferry rd suite 400-197, dunwoody, ga 30338, usa",1,0,1,Autism Spectrum Disorder,22+ Years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,Pinnacle Autism Services,678-992-3097,twheeler@pinnacleautismservices.org,Conyers,GA,30013,www.pinnaleautismservices.org,English,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-83.9909528,33.5999149,"salem woods dr se, georgia 30013, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Positive Behavior Supports Corporation,7723490458,JLenderman@teampbs.com,Atlanta,GA,30303,www.teampbs.com,English,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-84.3880865,33.7594584,"206 peachtree st ne #2200, atlanta, ga 30303, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,Positive Behavior Supports Corporation,7723490458,JLenderman@teampbs.com,Atlanta,GA,30303,www.teampbs.com,People of all verbal abilities are welcome!,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-84.3877535,33.7618083,"260 peachtree st nw suite 2200, atlanta, ga 30303, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"Progress Aba: Behavioral Consulting And Therapy Services, Llc",678-694-1744,Aspencer@progressaba.com,Alpharetta,GA,30009,,English,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-84.2901301,34.0586943,"2300 lakeview pkwy #700a, alpharetta, ga 30009, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,"Pure Heart Behavioral Therapy, Llc",478-569-6285,sweldon@pureheartbehavioraltherapy.com,Milledgeville,GA,31061,sites.google.com/pureheartbehavioraltherapy.com/home/,English,Call for Fee;Medicaid,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-83.2320991,33.0801429,"milledgeville, ga, usa",0,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,Rainbow Steps,(470) 485-2220,rgarcia@rainbowstepsaba.com,Snellville,GA,30039,www.rainbowstepsaba.com,English;Spanish,N/A;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-84.0699056,33.8284797,"4189 white rd sw, snellville, ga 30039, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,Rainbow Steps,(470) 485-2220,rgarcia@rainbowstepsaba.com,Snellville,GA,30039,www.rainbowstepsaba.com,English;Spanish,N/A;Medicaid;Private Insurance,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-84.0699056,33.8284797,"4189 white rd sw, snellville, ga 30039, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,Reaching Milestones,706-863-9699,,Evans,GA,30809,reachingmilestones.com/,English,Call for Fee;N/A,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-82.1375117,33.5305629,"624 ponder pl dr, evans, ga 30809, usa",0,0,0,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,Reaching Milestones,470-400-3177,,Newnan,GA,30263,reachingmilestones.com/,English,Call for Fee;N/A,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-84.7795922,33.4017727,"225 millard farmer industrial blvd bldg. b, suite 100, newnan, ga 30263, usa",0,0,0,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Reaching Milestones,912-324-5012,,St Marys,GA,31558,reachingmilestones.com/,English,Call for Fee;N/A,No,www.autismspeaks.org,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-81.5545436,30.7506364,"107 industrial dr, st marys, ga 31558, usa",0,0,0,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
